City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Nagayo,JP,2021-10-09 01:21:47,32.8242,129.8861,81.73,74,20,3.44
295,Haines City,US,2021-10-09 01:19:35,28.1142,-81.6179,75.67,84,1,5.75
296,Cabrero,CL,2021-10-09 01:18:08,-37.0333,-72.4,55.71,76,77,3.67
297,Verkhnevilyuysk,RU,2021-10-09 01:21:48,63.4453,120.3167,35.31,75,100,10.87
298,Srednekolymsk,RU,2021-10-09 01:20:48,67.45,153.6833,19.18,78,74,3.22
299,Tazmalt,DZ,2021-10-09 01:21:48,36.3868,4.3989,59.5,83,13,3.06
300,Hamilton,US,2021-10-09 01:20:06,39.1834,-84.5333,69.78,89,40,1.01
301,Norman Wells,CA,2021-10-09 01:21:49,65.282,-126.8329,35.64,87,75,6.91
302,Havre-Saint-Pierre,CA,2021-10-09 01:21:49,50.2334,-63.5986,46.4,81,1,9.22
303,Ponta Do Sol,PT,2021-10-09 01:21:49,32.6667,-17.1,72.23,76,98,3.06
304,Avera,US,2021-10-09 01:21:50,33.194,-82.5271,73.27,89,3,1.72
305,Coffs Harbour,AU,2021-10-09 01:21:50,-30.3,153.1333,83.14,55,0,19.57
306,Siverek,TR,2021-10-09 01:21:50,37.755,39.3167,63.21,23,0,2.89
307,Pocone,BR,2021-10-09 01:21:51,-16.2567,-56.6228,77.36,79,13,2.19
308,Sandomierz,PL,2021-10-09 01:21:51,50.6827,21.749,40.66,75,0,3.0
309,Sirur,IN,2021-10-09 01:21:51,18.8333,74.3833,76.1,84,100,4.59
310,Genhe,CN,2021-10-09 01:21:52,50.7833,121.5167,39.31,98,100,3.91
311,Shingu,JP,2021-10-09 01:21:52,33.7333,135.9833,79.79,68,52,7.65
312,Derzhavinsk,KZ,2021-10-09 01:21:52,51.1,66.3167,39.67,67,0,5.14
313,Nosy Varika,MG,2021-10-09 01:21:52,-20.5833,48.5333,67.86,81,100,2.33
314,Chumikan,RU,2021-10-09 01:21:53,54.7183,135.315,44.85,55,80,18.03
315,Pangody,RU,2021-10-09 01:21:53,65.85,74.4859,34.2,78,100,19.93
316,Kjopsvik,NO,2021-10-09 01:21:53,68.097,16.3742,52.18,97,100,8.79
317,Kahului,US,2021-10-09 01:18:26,20.8947,-156.47,85.26,71,40,23.02
318,Wajir,KE,2021-10-09 01:21:54,1.7471,40.0573,75.87,64,65,15.77
319,Yuci,CN,2021-10-09 01:21:54,37.6803,112.7319,51.55,93,20,2.24
320,Eureka,US,2021-10-09 01:21:54,40.8021,-124.1637,61.75,73,94,3.0
321,Corrente,BR,2021-10-09 01:21:55,-3.7367,-43.3394,73.81,93,53,3.36
322,Alyangula,AU,2021-10-09 01:21:55,-13.8483,136.4192,85.15,64,1,12.28
323,Mahon,ES,2021-10-09 01:21:55,39.8885,4.2658,63.16,72,0,10.36
324,Kalianget,ID,2021-10-09 01:21:56,-7.05,113.9333,82.74,65,81,6.22
325,Tagusao,PH,2021-10-09 01:21:56,9.1924,117.8141,85.6,67,100,11.95
326,Geraldton,AU,2021-10-09 01:19:40,-28.7667,114.6,66.61,39,4,18.41
327,Souillac,MU,2021-10-09 01:21:56,-20.5167,57.5167,70.18,83,75,3.44
328,Alindao,CF,2021-10-09 01:21:57,5.0267,21.2088,71.24,95,100,1.72
329,Barentu,ER,2021-10-09 01:21:57,15.1139,37.5928,77.07,52,100,5.1
330,Dingle,PH,2021-10-09 01:21:25,10.9995,122.6711,76.71,87,100,2.08
331,Yulara,AU,2021-10-09 01:21:57,-25.2406,130.9889,87.64,22,73,10.36
332,Esperance,AU,2021-10-09 01:21:58,-33.8667,121.9,56.98,60,99,15.03
333,Karasjok,NO,2021-10-09 01:21:58,69.4719,25.5112,32.11,98,100,4.03
334,Muroto,JP,2021-10-09 01:21:58,33.2833,134.15,82.44,69,4,12.17
335,Kavieng,PG,2021-10-09 01:21:59,-2.5744,150.7967,82.51,76,88,6.17
336,Ust-Ilimsk,RU,2021-10-09 01:21:59,58.0006,102.6619,35.6,96,100,11.39
337,Tarakan,ID,2021-10-09 01:21:59,3.3,117.6333,78.3,89,75,5.75
338,Tautira,PF,2021-10-09 01:20:31,-17.7333,-149.15,84.22,71,38,1.52
339,Nizwa,OM,2021-10-09 01:22:00,22.9333,57.5333,79.16,48,3,0.2
340,Faanui,PF,2021-10-09 01:22:00,-16.4833,-151.75,78.51,69,23,3.29
341,Gweta,BW,2021-10-09 01:22:01,-20.1833,25.2333,76.51,32,0,5.06
342,Leh,IN,2021-10-09 01:22:01,34.1667,77.5833,42.21,44,0,4.21
343,Westport,US,2021-10-09 01:20:34,41.1415,-73.3579,68.76,88,75,4.0
344,Naspur,IN,2021-10-09 01:22:02,18.8333,79.45,77.52,88,84,2.53
345,Mahebourg,MU,2021-10-09 01:21:49,-20.4081,57.7,70.09,83,75,3.44
346,Ndola,ZM,2021-10-09 01:22:02,-12.9587,28.6366,63.88,51,0,3.36
347,Aragarcas,BR,2021-10-09 01:22:03,-15.8975,-52.2508,76.98,75,73,1.54
348,Semey,KZ,2021-10-09 01:22:03,50.4111,80.2275,28.62,93,0,6.71
349,Silver City,US,2021-10-09 01:22:03,32.7701,-108.2803,69.62,47,1,3.0
350,Sauda,NO,2021-10-09 01:22:04,59.6506,6.3542,61.68,99,100,3.27
351,Masloc,RO,2021-10-09 01:22:04,45.9981,21.4497,47.37,39,100,11.77
352,Flin Flon,CA,2021-10-09 01:22:04,54.7682,-101.865,45.59,43,0,5.46
353,Kasulu,TZ,2021-10-09 01:22:05,-4.5767,30.1025,71.46,47,48,3.13
354,Codrington,AU,2021-10-09 01:22:05,-38.2667,141.9667,63.75,54,80,10.69
355,Gwadar,PK,2021-10-09 01:22:05,25.1216,62.3254,81.0,70,0,4.34
356,Bealanana,MG,2021-10-09 01:22:06,-14.55,48.7333,59.52,92,99,4.0
357,Giulianova,IT,2021-10-09 01:22:06,42.7612,13.9537,59.81,71,100,9.75
358,Kununurra,AU,2021-10-09 01:22:06,-15.7667,128.7333,94.98,29,4,12.66
359,Santa Rosa,PH,2021-10-09 01:22:07,14.3122,121.1114,86.09,66,99,4.92
360,Longyearbyen,SJ,2021-10-09 01:20:49,78.2186,15.6401,19.24,73,0,11.5
361,San Jose,US,2021-10-09 01:17:24,37.3394,-121.895,62.19,57,40,1.99
362,Gamba,GA,2021-10-09 01:22:07,-2.65,10.0,76.26,92,100,6.85
363,Mounana,GA,2021-10-09 01:22:08,-1.4085,13.1586,69.71,99,86,1.86
364,Mingyue,CN,2021-10-09 01:22:08,43.1069,128.9217,54.55,58,100,4.97
365,Los Llanos De Aridane,ES,2021-10-09 01:22:08,28.6585,-17.9182,67.75,80,0,9.22
366,Suzun,RU,2021-10-09 01:22:09,53.7841,82.3116,38.66,84,56,11.27
367,San Javier,ES,2021-10-09 01:22:09,37.8063,-0.8374,69.24,76,40,1.01
368,Moindou,NC,2021-10-09 01:22:09,-21.6924,165.677,80.55,54,0,12.19
369,Atambua,ID,2021-10-09 01:22:10,-9.1061,124.8925,86.34,41,24,1.57
370,Port Lincoln,AU,2021-10-09 01:22:10,-34.7333,135.8667,60.66,60,94,13.85
371,Mechernich,DE,2021-10-09 01:22:10,50.6,6.65,48.38,92,0,2.06
372,Adrar,MR,2021-10-09 01:22:11,20.5022,-10.0711,86.41,9,93,6.31
373,Marawi,PH,2021-10-09 01:22:11,7.9986,124.2928,67.64,95,100,2.75
374,Puerto Del Rosario,ES,2021-10-09 01:22:11,28.5004,-13.8627,73.15,73,100,9.22
375,Kitakata,JP,2021-10-09 01:22:11,37.65,139.8667,68.11,83,100,2.84
376,Vao,NC,2021-10-09 01:22:12,-22.6667,167.4833,69.58,66,90,13.38
377,Sankheda,IN,2021-10-09 01:22:12,22.1667,73.5833,78.58,88,99,4.23
378,Port-Gentil,GA,2021-10-09 01:22:13,-0.7193,8.7815,77.95,89,100,15.41
379,Kangaatsiaq,GL,2021-10-09 01:22:13,68.3065,-53.4641,25.57,59,1,7.83
380,Vila,PT,2021-10-09 01:21:38,42.0304,-8.1588,53.92,91,100,3.13
381,Arbuzynka,UA,2021-10-09 01:22:13,47.9097,31.3196,42.08,47,100,12.46
382,Bukama,CD,2021-10-09 01:22:14,-9.2,25.85,73.92,45,7,0.85
383,Muros,ES,2021-10-09 01:22:14,42.7762,-9.0603,64.83,74,97,3.6
384,Kralendijk,BQ,2021-10-09 01:22:14,12.15,-68.2667,84.18,79,20,12.66
385,Pampa,US,2021-10-09 01:22:15,35.5362,-100.9599,83.35,35,1,9.22
386,Kotaparh,IN,2021-10-09 01:22:15,19.15,82.35,72.82,90,5,0.51
387,Takoradi,GH,2021-10-09 01:22:15,4.8845,-1.7554,77.32,90,99,6.64
388,Hobyo,SO,2021-10-09 01:22:16,5.3505,48.5268,77.61,85,10,21.14
389,Torquay,GB,2021-10-09 01:22:16,50.4638,-3.5143,58.51,96,27,3.0
390,Inhambane,MZ,2021-10-09 01:22:16,-23.865,35.3833,69.51,73,0,9.46
391,Viljoenskroon,ZA,2021-10-09 01:22:17,-27.2084,26.9485,62.85,50,2,7.7
392,Piterka,RU,2021-10-09 01:22:17,50.6803,47.4454,39.49,67,0,6.02
393,Byron Bay,AU,2021-10-09 01:20:02,-28.65,153.6167,80.71,60,0,7.52
394,Marrakesh,MA,2021-10-09 01:22:17,31.6315,-8.0083,66.27,77,6,5.75
395,Preobrazheniye,RU,2021-10-09 01:22:18,42.9019,133.9064,62.11,57,23,7.52
396,Ormara,PK,2021-10-09 01:22:18,25.2088,64.6357,79.7,79,0,5.01
397,Krasnouralsk,RU,2021-10-09 01:22:18,58.3638,60.0407,37.72,88,100,9.71
398,Zemio,CF,2021-10-09 01:22:19,5.0314,25.1361,71.13,88,96,1.95
399,Dunedin,NZ,2021-10-09 01:22:11,-45.8742,170.5036,51.44,88,100,7.09
400,Whitianga,NZ,2021-10-09 01:22:19,-36.8333,175.7,67.01,55,7,12.8
401,Qui Nhon,VN,2021-10-09 01:22:19,13.7667,109.2333,80.62,77,70,13.91
402,Matara,LK,2021-10-09 01:22:20,5.9485,80.5353,78.78,86,47,9.86
403,Ibra,OM,2021-10-09 01:22:20,22.6906,58.5334,77.65,54,1,3.02
404,Merauke,ID,2021-10-09 01:22:20,-8.4667,140.3333,85.19,70,97,8.1
405,Sobolevo,RU,2021-10-09 01:22:21,54.4299,31.8996,36.14,82,0,2.51
406,Kruisfontein,ZA,2021-10-09 01:22:21,-34.0033,24.7314,58.89,71,100,15.43
407,Makakilo City,US,2021-10-09 01:22:21,21.3469,-158.0858,82.72,51,40,12.66
408,Tuy Hoa,VN,2021-10-09 01:22:22,13.0833,109.3,79.39,77,100,13.67
409,Ahipara,NZ,2021-10-09 01:22:22,-35.1667,173.1667,61.11,61,43,10.83
410,Leningradskiy,RU,2021-10-09 01:22:22,69.3833,178.4167,25.0,92,100,0.87
411,Buchanan,LR,2021-10-09 01:22:23,5.8808,-10.0467,76.96,91,74,6.33
412,San Cristobal,VE,2021-10-09 01:21:42,7.7669,-72.225,69.98,89,91,2.04
413,Husavik,IS,2021-10-09 01:21:52,66.0449,-17.3389,40.91,93,98,6.11
414,Great Falls,US,2021-10-09 01:20:09,47.5002,-111.3008,53.42,68,75,8.05
415,Along,IN,2021-10-09 01:22:23,28.1667,94.7667,72.18,94,33,0.92
416,Roma,US,2021-10-09 01:22:23,43.2128,-75.4557,66.83,85,1,5.75
417,Canakkale,TR,2021-10-09 01:22:24,40.0833,26.8333,59.61,93,100,5.64
418,Dubbo,AU,2021-10-09 01:22:24,-32.25,148.6167,80.73,41,90,14.97
419,Manggar,ID,2021-10-09 01:22:24,-2.8833,108.2667,84.22,71,100,10.2
420,Tetouan,MA,2021-10-09 01:22:25,35.5711,-5.3724,68.88,88,40,5.75
421,Zhigansk,RU,2021-10-09 01:22:25,66.7697,123.3711,27.64,95,100,25.34
422,Teya,RU,2021-10-09 01:22:25,60.3778,92.6267,40.26,96,100,15.21
423,Ulladulla,AU,2021-10-09 01:22:26,-35.35,150.4667,75.09,34,74,2.77
424,Ponta Delgada,PT,2021-10-09 01:22:26,37.7333,-25.6667,68.5,82,20,6.91
425,Tiznit,MA,2021-10-09 01:22:26,29.5833,-9.5,63.28,59,100,1.77
426,La Ronge,CA,2021-10-09 01:22:27,55.1001,-105.2842,53.85,43,1,8.05
427,Wheeling,US,2021-10-09 01:19:17,42.1392,-87.929,67.01,91,75,3.44
428,Hokitika,NZ,2021-10-09 01:22:27,-42.7167,170.9667,57.72,76,20,2.55
429,Itarema,BR,2021-10-09 01:22:27,-2.9248,-39.9167,79.27,81,84,14.0
430,Dauriya,RU,2021-10-09 01:22:28,49.9333,116.8667,35.94,97,100,14.45
431,Ortona,IT,2021-10-09 01:22:28,42.3496,14.4039,59.11,81,100,14.9
432,Labuhan,ID,2021-10-09 01:22:28,-6.8844,112.2051,83.98,59,59,11.32
433,Sept-Iles,CA,2021-10-09 01:22:03,50.2001,-66.3821,38.05,87,1,2.3
434,Adre,TD,2021-10-09 01:22:29,13.4667,22.2,76.48,25,100,7.43
435,Huejuquilla El Alto,MX,2021-10-09 01:21:20,22.6,-103.8667,68.0,47,5,5.68
436,Alta Floresta,BR,2021-10-09 01:22:29,-9.8756,-56.0861,73.47,87,19,3.89
437,Tome,CL,2021-10-09 01:22:30,-36.6167,-72.95,54.21,87,4,6.71
438,Te Horo,NZ,2021-10-09 01:22:30,-40.8084,175.1233,65.88,77,96,5.99
439,Balsas,BR,2021-10-09 01:17:34,-7.5325,-46.0356,86.36,37,58,3.4
440,Tigil,RU,2021-10-09 01:22:30,57.8,158.6667,36.12,95,100,9.6
441,Olga,RU,2021-10-09 01:22:31,43.7444,135.2892,61.27,45,10,2.55
442,Sao Jose Da Coroa Grande,BR,2021-10-09 01:22:31,-8.8978,-35.1478,76.05,83,98,7.54
443,Emba,KZ,2021-10-09 01:22:31,48.8264,58.1442,41.27,54,3,6.46
444,Ilulissat,GL,2021-10-09 01:22:31,69.2167,-51.1,26.62,36,62,8.05
445,Ambagarh Chauki,IN,2021-10-09 01:20:06,20.7833,80.7167,74.86,84,23,1.99
446,Chardara,KZ,2021-10-09 01:22:32,41.2547,67.9692,52.41,81,100,6.58
447,Puerto Escondido,MX,2021-10-09 01:22:32,15.85,-97.0667,83.23,57,40,0.0
448,Waitati,NZ,2021-10-09 01:22:33,-45.75,170.5667,51.73,89,91,5.23
449,Ampanihy,MG,2021-10-09 01:22:33,-24.7,44.75,62.08,61,75,6.73
450,Sawtell,AU,2021-10-09 01:22:33,-30.3833,153.1,83.19,49,0,8.99
451,Roros,NO,2021-10-09 01:22:33,62.5747,11.3842,44.44,100,90,5.75
452,Chirongui,YT,2021-10-09 01:22:34,-12.9319,45.1483,78.73,77,12,7.05
453,Raudeberg,NO,2021-10-09 01:22:34,61.9875,5.1352,58.19,93,100,8.01
454,Shahr-E Kord,IR,2021-10-09 01:22:34,32.3256,50.8644,38.97,48,0,2.3
455,Manaure,CO,2021-10-09 01:22:35,11.7751,-72.4445,84.76,70,6,17.92
456,Udachnyy,RU,2021-10-09 01:22:35,66.4167,112.4,34.25,95,100,20.78
457,Pizarro,CO,2021-10-09 01:22:35,4.9533,-77.366,77.13,90,100,5.14
458,North Bend,US,2021-10-09 01:22:36,43.4065,-124.2243,55.31,85,90,3.44
459,Berlevag,NO,2021-10-09 01:22:36,70.8578,29.0864,36.84,70,100,7.85
460,Kankaanpaa,FI,2021-10-09 01:22:36,61.8,22.4167,52.81,99,100,4.99
461,Umm Lajj,SA,2021-10-09 01:22:37,25.0213,37.2685,82.56,58,5,10.89
462,Talnakh,RU,2021-10-09 01:21:39,69.4865,88.3972,26.15,94,100,3.27
463,Dvurechensk,RU,2021-10-09 01:22:37,56.5982,61.0953,35.98,80,10,8.93
464,Marsh Harbour,BS,2021-10-09 01:22:38,26.5412,-77.0636,82.26,62,100,4.14
465,Thanyaburi,TH,2021-10-09 01:22:38,14.0211,100.7343,84.97,84,20,3.44
466,Borazjan,IR,2021-10-09 01:22:38,29.2666,51.2159,81.73,13,0,1.5
467,Nsanje,MW,2021-10-09 01:22:38,-16.92,35.262,66.78,65,0,2.55
468,Parati,BR,2021-10-09 01:22:39,-23.2178,-44.7131,65.25,95,100,2.46
469,Tortoli,IT,2021-10-09 01:22:39,39.9256,9.6572,64.22,72,20,2.3
470,Tessalit,ML,2021-10-09 01:22:39,20.1986,1.0114,81.82,11,0,8.5
471,Kurchum,KZ,2021-10-09 01:22:40,48.5722,83.6542,34.65,58,0,7.02
472,Dalvik,IS,2021-10-09 01:22:40,65.9702,-18.5286,40.93,97,100,3.47
473,Torbay,CA,2021-10-09 01:21:35,47.6666,-52.7314,47.57,81,90,26.46
474,Palazzolo Acreide,IT,2021-10-09 01:22:41,37.0623,14.9035,56.73,84,2,4.16
475,Stromness,GB,2021-10-09 01:21:25,58.965,-3.296,59.25,92,100,5.99
476,Henderson,US,2021-10-09 01:19:10,36.0397,-114.9819,74.64,30,1,11.5
477,Hasaki,JP,2021-10-09 01:21:36,35.7333,140.8333,75.6,86,100,16.55
478,Burns Lake,CA,2021-10-09 01:22:41,54.2331,-125.7533,47.62,81,100,4.43
479,Gazli,UZ,2021-10-09 01:22:42,40.1333,63.45,44.87,28,4,9.1
480,Port Augusta,AU,2021-10-09 01:19:18,-32.5,137.7667,86.7,19,4,3.02
481,Kupang,ID,2021-10-09 01:21:46,-10.1667,123.5833,85.89,58,90,7.56
482,Rudnichnyy,RU,2021-10-09 01:22:42,59.617,52.4703,41.0,94,100,5.06
483,Sibolga,ID,2021-10-09 01:20:39,1.7427,98.7792,80.71,71,99,1.07
484,Pokhara,NP,2021-10-09 01:22:43,28.2333,83.9833,68.36,81,38,2.89
485,Guymon,US,2021-10-09 01:20:16,36.6828,-101.4816,77.47,23,1,3.44
486,Saint-Pierre,RE,2021-10-09 01:22:43,-21.3393,55.4781,69.48,79,40,13.8
487,Bajil,YE,2021-10-09 01:22:43,15.0584,43.2851,83.84,64,100,2.95
488,Taldan,RU,2021-10-09 01:22:44,53.6667,124.8,37.44,63,100,2.66
489,Saint-Francois,FR,2021-10-09 01:22:44,46.4154,3.9054,49.48,93,90,3.44
490,Bijawar,IN,2021-10-09 01:22:44,24.6333,79.5,72.75,63,0,3.18
491,Lianran,CN,2021-10-09 01:22:45,24.9227,102.485,59.54,82,0,2.86
492,Hanting,CN,2021-10-09 01:22:45,36.7708,119.2108,63.68,95,100,2.21
493,Xiangxiang,CN,2021-10-09 01:21:44,27.7333,112.5333,66.29,89,100,8.48
494,Suifenhe,CN,2021-10-09 01:22:46,44.4,131.1667,53.85,47,100,5.1
495,Sunbury,AU,2021-10-09 01:22:46,-37.5833,144.7333,72.55,47,0,5.01
496,Alekseyevsk,RU,2021-10-09 01:22:46,57.8406,108.3492,34.57,95,99,10.47
497,Kandrian,PG,2021-10-09 01:22:47,-6.2167,149.55,84.06,74,97,5.44
498,Kieta,PG,2021-10-09 01:22:47,-6.2167,155.6333,81.41,85,96,6.13
499,Umea,SE,2021-10-09 01:22:47,63.8284,20.2597,46.9,100,31,2.3
500,Sunrise Manor,US,2021-10-09 01:22:48,36.2111,-115.0731,74.71,33,1,20.71
501,Kroya,ID,2021-10-09 01:22:48,-7.6331,109.2461,85.19,75,18,8.08
502,Urumqi,CN,2021-10-09 01:22:48,43.801,87.6005,32.95,64,0,6.71
503,Puerto Colombia,CO,2021-10-09 01:22:49,10.9878,-74.9547,82.49,80,2,17.69
504,Deputatskiy,RU,2021-10-09 01:22:49,69.3,139.9,16.43,87,58,3.36
505,Biak,ID,2021-10-09 01:22:49,-0.9131,122.8766,82.63,67,11,5.37
506,Tazovskiy,RU,2021-10-09 01:22:50,67.4667,78.7,33.75,96,100,15.14
507,Anloga,GH,2021-10-09 01:22:50,5.7947,0.8973,80.82,83,100,9.42
508,Piacabucu,BR,2021-10-09 01:22:50,-10.4056,-36.4344,76.6,79,94,10.16
509,Catia La Mar,VE,2021-10-09 01:22:51,10.6038,-67.0303,79.92,89,93,7.56
510,Walvis Bay,NA,2021-10-09 01:22:51,-22.9575,14.5053,54.09,93,0,3.44
511,Ocos,GT,2021-10-09 01:22:51,14.5094,-92.1933,85.32,76,100,4.27
512,Kedrovyy,RU,2021-10-09 01:22:52,56.1667,91.8167,39.61,97,100,14.34
513,Akyab,MM,2021-10-09 01:22:52,20.15,92.9,80.51,86,11,4.16
514,Anadyr,RU,2021-10-09 01:22:52,64.75,177.4833,32.5,93,75,8.01
515,Greece,US,2021-10-09 01:19:27,43.2098,-77.6931,66.63,89,40,5.99
516,Namalenga,TZ,2021-10-09 01:22:53,-10.95,39.1,64.49,93,7,3.0
517,Birao,CF,2021-10-09 01:22:53,10.2849,22.7882,73.44,57,82,3.56
518,Correntina,BR,2021-10-09 01:22:53,-13.3433,-44.6367,80.42,27,57,3.13
519,Ugoofaaru,MV,2021-10-09 01:22:54,5.6667,73.0,82.87,77,42,17.6
520,Krasnoselkup,RU,2021-10-09 01:22:51,65.7,82.4667,38.97,97,100,12.01
521,Indramayu,ID,2021-10-09 01:22:54,-6.3264,108.32,83.93,61,27,8.61
522,Apiai,BR,2021-10-09 01:22:55,-24.5094,-48.8425,54.46,94,100,4.09
523,Gizo,SB,2021-10-09 01:22:55,-8.103,156.8419,83.52,75,63,7.72
524,Putina,PE,2021-10-09 01:22:55,-15.4667,-69.4333,48.6,73,100,10.71
525,Galesong,ID,2021-10-09 01:22:56,-5.3166,119.3661,84.22,61,84,8.25
526,Luwuk,ID,2021-10-09 01:22:56,-0.9516,122.7875,85.19,66,10,5.46
527,Amapa,BR,2021-10-09 01:22:56,1.0,-52.0,74.01,91,84,3.31
528,Launceston,AU,2021-10-09 01:22:57,-41.45,147.1667,63.61,64,40,10.0
529,Fairmont,US,2021-10-09 01:22:16,39.4851,-80.1426,69.28,92,100,2.64
530,Jurilovca,RO,2021-10-09 01:22:57,44.7667,28.8667,47.01,74,100,20.4
531,Cabedelo,BR,2021-10-09 01:22:57,-6.9811,-34.8339,75.87,83,100,12.12
532,Nokaneng,BW,2021-10-09 01:22:58,-19.6667,22.2667,74.43,40,0,5.3
533,Erenhot,CN,2021-10-09 01:22:58,43.6475,111.9767,48.36,61,100,26.98
534,Balkanabat,TM,2021-10-09 01:22:58,39.5108,54.3671,51.12,30,0,1.48
535,Khartoum,SD,2021-10-09 01:22:59,15.5518,32.5324,86.02,25,66,19.91
536,Gunjur,GM,2021-10-09 01:22:59,13.2019,-16.7339,80.67,94,40,0.0
537,Sao Filipe,CV,2021-10-09 01:21:44,14.8961,-24.4956,79.74,80,42,4.23
538,Beloha,MG,2021-10-09 01:23:00,-25.1667,45.05,62.71,65,94,10.69
539,Poum,NC,2021-10-09 01:23:00,-20.2333,164.0167,73.18,67,10,6.13
540,Bandarbeyla,SO,2021-10-09 01:23:00,9.4942,50.8122,78.15,83,50,18.34
541,Basudebpur,IN,2021-10-09 01:23:01,21.1353,86.7386,80.13,84,37,2.95
542,Gucheng,CN,2021-10-09 01:23:01,35.9115,111.3192,57.58,88,100,2.33
543,Sayat,TM,2021-10-09 01:23:02,38.7839,63.8803,40.87,21,36,7.11
544,Sarkand,KZ,2021-10-09 01:23:02,45.41,79.9186,38.84,41,0,5.59
545,Pandan,PH,2021-10-09 01:23:02,14.0453,124.1694,81.41,88,100,19.13
546,Arman,RU,2021-10-09 01:23:03,59.7,150.1667,34.9,49,1,2.46
547,Luba,GQ,2021-10-09 01:18:09,3.4568,8.5547,78.87,89,100,6.8
548,Raga,SS,2021-10-09 01:20:35,8.4596,25.678,71.96,66,88,1.54
549,Dicabisagan,PH,2021-10-09 01:23:03,17.0818,122.4157,84.65,73,89,8.25
550,Lokosovo,RU,2021-10-09 01:23:03,61.1333,74.8167,39.61,70,100,14.5
551,Henties Bay,NA,2021-10-09 01:23:04,-22.116,14.2845,53.85,90,0,9.78
552,Camacha,PT,2021-10-09 01:23:04,33.0833,-16.3333,68.76,73,75,9.22
553,Luganville,VU,2021-10-09 01:23:04,-15.5333,167.1667,80.11,82,100,11.95
554,Lima,PE,2021-10-09 01:21:00,-12.0432,-77.0282,61.9,83,90,13.8
555,Kamennogorsk,RU,2021-10-09 01:23:05,60.9545,29.1339,50.81,90,100,9.19
556,Freeport,US,2021-10-09 01:21:47,40.6576,-73.5832,70.99,74,90,3.0
557,Bathsheba,BB,2021-10-09 01:23:05,13.2167,-59.5167,81.21,78,20,18.41
558,Akcaabat,TR,2021-10-09 01:23:06,41.0212,39.5715,62.47,82,75,1.14
559,Kamenka,RU,2021-10-09 01:23:06,51.3223,42.7678,37.31,66,83,3.78
560,Chimore,BO,2021-10-09 01:23:06,-16.9833,-65.1333,82.51,56,97,1.77
561,Riohacha,CO,2021-10-09 01:23:07,11.5444,-72.9072,81.12,81,8,10.92
562,Solenzo,BF,2021-10-09 01:23:07,12.1833,-4.0833,81.5,55,82,5.37
563,Baiyin,CN,2021-10-09 01:23:07,36.5583,104.2081,38.28,42,100,15.75
564,Tarko-Sale,RU,2021-10-09 01:23:08,64.9225,77.785,34.54,96,100,27.96
565,Iberia,US,2021-10-09 01:23:08,29.9502,-91.7507,75.06,88,1,0.0
566,Jasper,US,2021-10-09 01:18:58,37.2001,-94.3502,76.14,65,0,1.01
567,Rorvik,NO,2021-10-09 01:23:08,64.8621,11.2373,53.56,87,100,11.79
568,Presidencia Roque Saenz Pena,AR,2021-10-09 01:23:09,-26.7852,-60.4388,68.92,72,100,8.55
